Stammnummer;Zielvariable;Tag;Monat;Dauer;Anruf-ID;Alter;Geschlecht;Art der Anstellung;Familienstand;Schulabschluß;Ausfall Kredit;Kontostand;Haus;Kredit;Kontaktart;Anzahl der Ansprachen;Tage seit letzter Kampagne;Anzahl Kontakte letzte Kampagne;Ergebnis letzte Kampagne
432168320;;19;nov;202;70025576;43;w;Management;verheiratet;Real-/Hauptschule;nein;8167;ja;nein;Festnetz;2;184;2;Kein Erfolg
432186804;;6;aug;303;70026798;37;m;Management;verheiratet;Studium;nein;2283;nein;nein;Handy;2;92;4;Erfolg
432181513;;18;may;166;70028067;27;w;Arbeiter;single;Abitur;nein;240;ja;nein;Handy;4;;0;Unbekannt
432182940;;28;jul;67;70029291;49;m;Technischer Beruf;verheiratet;Studium;nein;0;nein;ja;Handy;5;252;1;Kein Erfolg
432165703;;27;aug;1642;70032752;36;m;Technischer Beruf;geschieden;Abitur;nein;54;ja;nein;Handy;3;;0;Unbekannt
432144339;;9;may;162;70036340;34;m;Gründer;geschieden;Studium;nein;338;ja;nein;Unbekannt;2;;0;Unbekannt
432173255;;9;feb;68;70037355;76;w;Rentner;verheiratet;Real-/Hauptschule;nein;2590;nein;nein;Festnetz;12;;0;Unbekannt
432185408;;18;feb;459;70037691;59;w;Management;verheiratet;Studium;nein;2764;nein;nein;Handy;1;56;3;Kein Erfolg
432168254;;19;nov;50;70037885;47;w;Verwaltung;verheiratet;Abitur;nein;2524;ja;nein;Handy;1;;0;Unbekannt
432152477;;11;jun;95;70038534;42;m;Arbeiter;verheiratet;Abitur;nein;103;nein;nein;Unbekannt;2;;0;Unbekannt
432147277;;21;may;504;70039926;27;m;Arbeiter;single;Abitur;nein;0;ja;nein;Unbekannt;1;;0;Unbekannt
432173040;;6;feb;174;70040041;31;m;Selbständig;verheiratet;Studium;nein;1134;nein;nein;Handy;2;;0;Unbekannt
432153513;;18;jun;199;70040195;42;w;Hausfrau;verheiratet;Abitur;nein;197;nein;nein;Unbekannt;1;;0;Unbekannt
432182840;;7;jul;611;70040421;29;m;Management;single;Studium;nein;4331;nein;nein;Handy;1;;0;Unbekannt
432142933;;6;may;310;70046592;55;m;Arbeiter;verheiratet;Abitur;nein;840;ja;nein;Unbekannt;2;;0;Unbekannt
432156879;;15;jul;353;70049549;32;w;Dienstleistung;verheiratet;Abitur;nein;1076;nein;nein;Handy;3;;0;Unbekannt
432180356;;14;may;198;70049799;56;w;Arbeiter;verheiratet;Real-/Hauptschule;nein;309;ja;nein;Handy;2;367;4;Kein Erfolg
432147768;;23;may;249;70052286;46;w;Management;verheiratet;Studium;nein;-267;nein;nein;Unbekannt;3;;0;Unbekannt
432150188;;30;may;41;70052765;55;m;Verwaltung;verheiratet;Abitur;nein;420;ja;nein;Unbekannt;3;;0;Unbekannt
432174873;;17;apr;294;70054136;36;m;Dienstleistung;verheiratet;Abitur;nein;456;ja;ja;Handy;1;319;4;Kein Erfolg
432184975;;12;jan;265;70055458;25;w;Arbeiter;single;Abitur;nein;2007;nein;nein;Handy;2;;0;Unbekannt
432171588;;2;feb;252;70056879;38;w;Verwaltung;geschieden;Abitur;nein;485;ja;nein;Handy;1;;0;Unbekannt
432145066;;13;may;190;70059980;25;w;Dienstleistung;single;Abitur;ja;57;ja;ja;Unbekannt;5;;0;Unbekannt
432154033;;20;jun;512;70062364;57;m;Gründer;verheiratet;Studium;nein;0;ja;ja;Unbekannt;2;;0;Unbekannt
432170141;;28;jan;282;70063190;43;w;Management;verheiratet;Studium;nein;344;ja;ja;Handy;1;238;2;Kein Erfolg
432168777;;20;nov;207;70064302;48;w;Management;verheiratet;Real-/Hauptschule;nein;3230;ja;nein;Festnetz;3;;0;Unbekannt
432157624;;18;jul;185;70068657;31;m;Dienstleistung;verheiratet;Abitur;nein;1670;nein;nein;Handy;2;;0;Unbekannt
432162523;;11;aug;273;70073989;58;w;Rentner;verheiratet;Unbekannt;nein;0;nein;nein;Handy;2;;0;Unbekannt
432170650;;29;jan;220;70074302;28;m;Student;single;Abitur;nein;28;nein;nein;Handy;2;;0;Unbekannt
432159698;;28;jul;118;70075920;45;w;Gründer;verheiratet;Studium;nein;219;ja;ja;Handy;4;;0;Unbekannt
432155947;;9;jul;140;70077402;40;m;Arbeiter;verheiratet;Abitur;nein;252;ja;ja;Handy;3;;0;Unbekannt
432177796;;7;may;127;70078682;38;m;Dienstleistung;verheiratet;Real-/Hauptschule;nein;0;ja;ja;Handy;1;171;2;Sonstiges
432155737;;9;jul;132;70078784;43;w;Unbekannt;verheiratet;Real-/Hauptschule;nein;0;ja;nein;Handy;1;;0;Unbekannt
432173748;;26;mar;117;70079301;41;m;Management;geschieden;Studium;nein;25;ja;ja;Handy;2;;0;Unbekannt
432179222;;12;may;254;70081804;43;m;Arbeiter;verheiratet;Real-/Hauptschule;nein;-25;ja;nein;Handy;4;365;2;Kein Erfolg
432183501;;19;aug;431;70083057;49;w;Management;verheiratet;Studium;nein;629;nein;nein;Handy;4;;0;Unbekannt
432148565;;27;may;322;70083842;36;m;Gründer;verheiratet;Studium;nein;271;ja;nein;Unbekannt;2;;0;Unbekannt
432172182;;4;feb;145;70086317;32;m;Technischer Beruf;verheiratet;Abitur;nein;4;nein;nein;Handy;2;260;4;Kein Erfolg
432173856;;2;apr;253;70088791;52;w;Management;verheiratet;Studium;nein;-2712;ja;ja;Handy;1;;0;Unbekannt
432161042;;31;jul;135;70090904;42;w;Selbständig;geschieden;Studium;nein;5331;nein;ja;Handy;3;;0;Unbekannt
432171992;;3;feb;498;70091112;26;m;Arbeiter;single;Abitur;nein;2353;nein;nein;Handy;2;;0;Unbekannt
432149712;;29;may;241;70093002;33;w;Arbeiter;single;Unbekannt;nein;12;ja;nein;Unbekannt;4;;0;Unbekannt
432158324;;22;jul;367;70094077;44;w;Technischer Beruf;verheiratet;Abitur;nein;196;nein;nein;Handy;1;;0;Unbekannt
432159412;;25;jul;148;70095384;41;m;Verwaltung;verheiratet;Abitur;nein;1672;ja;nein;Handy;1;;0;Unbekannt
432168968;;20;nov;123;70098265;43;m;Management;verheiratet;Real-/Hauptschule;nein;0;ja;ja;Handy;3;;0;Unbekannt
432165347;;26;aug;345;70098709;54;w;Technischer Beruf;verheiratet;Abitur;nein;965;nein;nein;Handy;4;;0;Unbekannt
432183468;;17;aug;606;70100511;62;m;Rentner;verheiratet;Abitur;nein;1495;nein;nein;Handy;1;196;1;Erfolg
432182641;;15;jun;173;70100671;49;m;Management;verheiratet;Studium;nein;561;nein;nein;Handy;1;;0;Unbekannt
432187348;;12;oct;5;70100680;25;m;Management;single;Studium;nein;1650;ja;nein;Unbekannt;1;;0;Unbekannt
432174476;;15;apr;103;70103563;57;w;Arbeiter;verheiratet;Real-/Hauptschule;nein;12048;ja;nein;Handy;2;;0;Unbekannt
432178821;;11;may;85;70108984;35;w;Verwaltung;single;Abitur;nein;847;ja;nein;Handy;2;;0;Unbekannt
432158330;;22;jul;47;70109535;31;m;Management;verheiratet;Studium;nein;216;nein;nein;Handy;1;;0;Unbekannt
432185524;;2;mar;107;70110390;29;m;Verwaltung;single;Studium;nein;8;nein;ja;Handy;1;;0;Unbekannt
432161759;;6;aug;433;70115398;40;m;Management;verheiratet;Studium;nein;713;nein;nein;Handy;3;;0;Unbekannt
432144876;;13;may;154;70116265;40;m;Verwaltung;geschieden;Abitur;nein;221;ja;nein;Unbekannt;2;;0;Unbekannt
432166743;;17;nov;200;70119562;45;w;Technischer Beruf;single;Abitur;nein;819;nein;ja;Handy;1;;0;Unbekannt
432170188;;28;jan;574;70119650;45;w;Technischer Beruf;verheiratet;Unbekannt;nein;1938;nein;nein;Handy;1;;0;Unbekannt
432185054;;25;jan;137;70119727;46;w;Verwaltung;single;Abitur;nein;1693;ja;nein;Handy;1;97;1;Erfolg
432161489;;5;aug;291;70124068;31;m;Management;single;Studium;nein;155;ja;nein;Handy;1;;0;Unbekannt
432170124;;28;jan;1232;70126141;49;m;Technischer Beruf;verheiratet;Abitur;nein;808;ja;nein;Handy;1;;0;Unbekannt
432169570;;21;nov;183;70132074;33;w;Arbeiter;geschieden;Abitur;nein;86;nein;ja;Handy;3;186;1;Kein Erfolg
432162814;;12;aug;126;70134486;36;m;Technischer Beruf;verheiratet;Abitur;nein;1659;nein;nein;Handy;2;;0;Unbekannt
432168434;;19;nov;89;70136976;40;m;Verwaltung;verheiratet;Unbekannt;nein;9110;ja;nein;Festnetz;3;;0;Unbekannt
432181387;;18;may;15;70138961;36;m;Dienstleistung;geschieden;Abitur;nein;3;ja;nein;Handy;8;;0;Unbekannt
432172974;;6;feb;751;70139726;66;w;Technischer Beruf;verheiratet;Abitur;nein;0;nein;nein;Handy;1;;0;Unbekannt
432142607;;5;may;611;70139798;53;w;Arbeiter;verheiratet;Abitur;nein;70;ja;nein;Unbekannt;2;;0;Unbekannt
432178196;;8;may;306;70145824;46;w;Technischer Beruf;geschieden;Abitur;nein;0;ja;ja;Handy;1;262;1;Sonstiges
432168109;;19;nov;966;70146036;33;w;Unbekannt;single;Abitur;nein;1522;nein;ja;Handy;1;;0;Unbekannt
432178953;;12;may;7;70146144;50;m;Arbeiter;verheiratet;Abitur;nein;173;ja;nein;Handy;5;342;15;Sonstiges
432143451;;7;may;127;70147556;29;m;Dienstleistung;single;Abitur;nein;566;nein;nein;Unbekannt;2;;0;Unbekannt
432187250;;28;sep;282;70148337;38;m;Dienstleistung;verheiratet;Abitur;nein;2678;nein;nein;Handy;2;187;1;Erfolg
432173331;;9;feb;171;70149424;40;m;Arbeiter;verheiratet;Real-/Hauptschule;nein;3462;ja;nein;Handy;3;277;4;Sonstiges
432144430;;12;may;252;70151764;28;m;Verwaltung;single;Abitur;nein;-103;ja;nein;Unbekannt;4;;0;Unbekannt
432150407;;2;jun;464;70152097;50;m;Arbeiter;verheiratet;Abitur;nein;1985;ja;nein;Unbekannt;2;;0;Unbekannt
432175246;;17;apr;815;70161851;31;w;Dienstleistung;single;Abitur;nein;0;ja;nein;Handy;2;;0;Unbekannt
432158194;;21;jul;985;70162270;35;w;Management;single;Studium;nein;-324;nein;ja;Handy;11;;0;Unbekannt
432185956;;4;may;494;70162400;60;m;Arbeiter;verheiratet;Real-/Hauptschule;nein;5;nein;nein;Handy;1;95;2;Erfolg
432153931;;19;jun;97;70163356;51;w;Management;geschieden;Abitur;nein;2843;ja;nein;Unbekannt;2;;0;Unbekannt
432155884;;9;jul;89;70163973;45;w;Verwaltung;verheiratet;Abitur;nein;335;nein;nein;Handy;3;;0;Unbekannt
432144267;;9;may;214;70166804;42;m;Arbeiter;verheiratet;Real-/Hauptschule;nein;0;ja;nein;Unbekannt;2;;0;Unbekannt
432152221;;9;jun;112;70168714;53;w;Arbeiter;geschieden;Real-/Hauptschule;nein;4222;nein;nein;Unbekannt;1;;0;Unbekannt
432180703;;15;may;171;70170109;35;m;Arbeitslos;geschieden;Studium;nein;8903;ja;nein;Handy;1;175;6;Kein Erfolg
432160815;;31;jul;122;70170146;38;w;Management;verheiratet;Studium;nein;0;nein;ja;Handy;2;;0;Unbekannt
432152648;;12;jun;112;70170458;41;w;Dienstleistung;verheiratet;Abitur;nein;4283;ja;nein;Unbekannt;1;;0;Unbekannt
432180340;;14;may;959;70173566;53;w;Dienstleistung;geschieden;Abitur;nein;765;ja;nein;Handy;3;174;7;Sonstiges
432162143;;8;aug;102;70173696;38;m;Arbeitslos;verheiratet;Abitur;nein;5177;nein;nein;Handy;2;;0;Unbekannt
432157288;;16;jul;128;70173735;58;m;Hausfrau;single;Studium;nein;145;ja;ja;Handy;2;;0;Unbekannt
432180159;;14;may;177;70174791;35;m;Student;geschieden;Real-/Hauptschule;nein;2755;ja;nein;Handy;2;345;3;Sonstiges
432142845;;6;may;111;70176492;44;m;Arbeiter;verheiratet;Abitur;nein;-99;ja;nein;Unbekannt;2;;0;Unbekannt
432151342;;5;jun;63;70176537;59;m;Verwaltung;single;Abitur;nein;848;nein;nein;Unbekannt;1;;0;Unbekannt
432145047;;13;may;389;70178507;37;m;Verwaltung;verheiratet;Abitur;nein;1026;ja;nein;Unbekannt;2;;0;Unbekannt
432184155;;14;oct;595;70178705;39;m;Hausfrau;verheiratet;Studium;nein;93;nein;nein;Handy;2;;0;Unbekannt
432187160;;16;sep;193;70179807;78;w;Rentner;geschieden;Real-/Hauptschule;nein;527;nein;nein;Handy;1;;0;Unbekannt
432183108;;10;aug;235;70183130;32;w;Selbständig;single;Studium;nein;1815;nein;nein;Festnetz;1;102;2;Kein Erfolg
432167655;;18;nov;143;70184251;45;w;Dienstleistung;verheiratet;Abitur;nein;1550;ja;nein;Handy;2;166;6;Kein Erfolg
432168081;;19;nov;50;70185694;54;w;Management;verheiratet;Studium;nein;2650;ja;ja;Handy;1;;0;Unbekannt
432159850;;29;jul;193;70188452;47;m;Management;single;Studium;nein;216;ja;nein;Handy;10;;0;Unbekannt
432145410;;14;may;150;70188986;42;w;Verwaltung;geschieden;Abitur;nein;1811;ja;nein;Unbekannt;1;;0;Unbekannt
432156485;;11;jul;94;70189041;52;w;Dienstleistung;verheiratet;Abitur;nein;5;ja;ja;Handy;2;;0;Unbekannt
432150140;;30;may;294;70191650;31;w;Technischer Beruf;geschieden;Abitur;nein;646;ja;nein;Unbekannt;3;;0;Unbekannt
432164619;;21;aug;94;70192400;37;m;Management;verheiratet;Abitur;nein;38;nein;nein;Handy;13;;0;Unbekannt
432186919;;16;aug;205;70197902;33;m;Technischer Beruf;verheiratet;Abitur;nein;484;ja;nein;Handy;3;182;9;Erfolg
432161852;;7;aug;309;70199191;35;w;Technischer Beruf;verheiratet;Abitur;nein;463;ja;nein;Festnetz;4;;0;Unbekannt
432170909;;29;jan;146;70200043;34;m;Verwaltung;single;Studium;nein;2045;nein;nein;Handy;2;;0;Unbekannt
432170730;;29;jan;55;70201508;30;w;Verwaltung;single;Abitur;nein;60;nein;nein;Handy;2;;0;Unbekannt
432154868;;3;jul;269;70206830;27;m;Verwaltung;single;Abitur;nein;585;nein;nein;Unbekannt;3;;0;Unbekannt
432160521;;30;jul;121;70209367;46;m;Technischer Beruf;verheiratet;Studium;nein;16;nein;nein;Handy;3;;0;Unbekannt
432164773;;22;aug;111;70209760;51;w;Management;verheiratet;Studium;nein;0;nein;nein;Handy;2;;0;Unbekannt
432166527;;14;nov;160;70209869;58;m;Management;verheiratet;Studium;nein;4152;ja;nein;Festnetz;1;;0;Unbekannt
432166035;;28;aug;74;70210875;35;w;Management;single;Studium;nein;-108;ja;nein;Handy;3;;0;Unbekannt
432187209;;23;sep;209;70210988;54;w;Dienstleistung;single;Abitur;nein;0;nein;nein;Handy;1;;0;Unbekannt
432169184;;20;nov;257;70217411;31;m;Verwaltung;verheiratet;Abitur;nein;2304;ja;nein;Handy;2;;0;Unbekannt
432166047;;28;aug;50;70218231;41;w;Technischer Beruf;verheiratet;Abitur;nein;6171;nein;nein;Handy;5;;0;Unbekannt
432157359;;17;jul;264;70218896;58;m;Arbeiter;geschieden;Abitur;nein;543;nein;ja;Festnetz;3;;0;Unbekannt
432183010;;6;aug;161;70219333;21;m;Student;single;Abitur;nein;491;nein;nein;Handy;1;;0;Unbekannt
432160503;;30;jul;207;70219501;55;m;Arbeitslos;verheiratet;Abitur;nein;2489;nein;nein;Handy;1;;0;Unbekannt
432146964;;20;may;254;70224914;34;m;Technischer Beruf;single;Abitur;nein;692;ja;nein;Unbekannt;1;;0;Unbekannt
432173841;;1;apr;510;70233308;37;w;Management;single;Studium;nein;457;ja;nein;Handy;3;;0;Unbekannt
432157044;;15;jul;260;70233507;38;m;Arbeiter;single;Abitur;nein;340;nein;ja;Handy;5;;0;Unbekannt
432161535;;5;aug;996;70235581;30;m;Management;single;Studium;nein;1571;nein;nein;Handy;2;;0;Unbekannt
432176975;;5;may;159;70237843;42;w;Technischer Beruf;verheiratet;Abitur;nein;89;ja;nein;Handy;1;;0;Unbekannt
432150506;;2;jun;426;70238614;35;m;Technischer Beruf;verheiratet;Abitur;nein;1707;ja;nein;Unbekannt;3;;0;Unbekannt
432183537;;20;aug;168;70239754;51;w;Arbeiter;verheiratet;Abitur;nein;1797;ja;nein;Handy;1;;0;Unbekannt
432146570;;19;may;723;70240336;46;m;Arbeiter;verheiratet;Abitur;nein;679;ja;nein;Unbekannt;1;;0;Unbekannt
432166350;;29;aug;201;70240478;34;m;Technischer Beruf;verheiratet;Abitur;nein;1795;ja;nein;Handy;2;;0;Unbekannt
432177961;;7;may;340;70241418;29;w;Technischer Beruf;single;Abitur;nein;281;ja;nein;Handy;1;;0;Unbekannt
432160922;;31;jul;70;70247431;58;w;Arbeitslos;verheiratet;Abitur;nein;18;nein;nein;Handy;1;;0;Unbekannt
432150955;;3;jun;133;70249509;38;w;Verwaltung;geschieden;Abitur;nein;4630;ja;nein;Unbekannt;3;;0;Unbekannt
432166485;;6;nov;132;70250804;36;w;Verwaltung;verheiratet;Abitur;nein;3321;ja;nein;Festnetz;1;;0;Unbekannt
432157807;;18;jul;225;70251166;59;m;Rentner;verheiratet;Studium;nein;1637;nein;ja;Handy;7;;0;Unbekannt
432184863;;17;dec;324;70255677;32;m;Verwaltung;verheiratet;Abitur;nein;35;nein;nein;Handy;3;126;3;Erfolg
432182961;;4;aug;152;70256479;29;m;Management;verheiratet;Studium;nein;451;nein;nein;Handy;1;92;2;Kein Erfolg
432157255;;16;jul;561;70257792;30;m;Verwaltung;single;Abitur;nein;-36;nein;nein;Handy;9;;0;Unbekannt
432172452;;4;feb;945;70262003;56;m;Arbeitslos;single;Real-/Hauptschule;nein;1110;nein;nein;Handy;2;;0;Unbekannt
432183174;;11;aug;108;70263858;33;w;Verwaltung;geschieden;Abitur;nein;661;ja;nein;Handy;1;99;7;Kein Erfolg
432176442;;30;apr;970;70264489;46;w;Management;verheiratet;Studium;nein;699;nein;nein;Handy;1;87;1;Kein Erfolg
432183414;;14;aug;105;70265175;29;m;Student;single;Unbekannt;nein;145;nein;nein;Handy;1;;0;Unbekannt
432158524;;22;jul;728;70268565;29;w;Dienstleistung;verheiratet;Abitur;nein;1432;nein;nein;Handy;8;;0;Unbekannt
432152626;;12;jun;403;70269258;53;m;Selbständig;geschieden;Studium;nein;1841;nein;nein;Unbekannt;5;;0;Unbekannt
432148576;;27;may;371;70270792;35;w;Dienstleistung;verheiratet;Abitur;nein;505;ja;ja;Unbekannt;2;;0;Unbekannt
432165695;;27;aug;186;70271062;32;m;Technischer Beruf;verheiratet;Studium;nein;1868;nein;nein;Handy;16;;0;Unbekannt
432162463;;11;aug;97;70277122;30;w;Technischer Beruf;verheiratet;Abitur;nein;274;ja;ja;Handy;2;;0;Unbekannt
432163993;;19;aug;360;70280258;33;m;Technischer Beruf;geschieden;Abitur;nein;295;nein;nein;Handy;2;;0;Unbekannt
432144242;;9;may;338;70288218;35;w;Technischer Beruf;single;Abitur;nein;300;ja;nein;Unbekannt;4;;0;Unbekannt
432160744;;31;jul;47;70290469;37;m;Arbeiter;verheiratet;Unbekannt;nein;557;nein;nein;Handy;2;;0;Unbekannt
432152137;;9;jun;174;70293790;30;m;Management;single;Studium;nein;156;ja;nein;Unbekannt;9;;0;Unbekannt
432185679;;18;mar;165;70296906;86;m;Rentner;verheiratet;Abitur;nein;1503;nein;nein;Festnetz;3;101;1;Sonstiges
432149130;;28;may;201;70296937;28;w;Dienstleistung;single;Abitur;nein;281;ja;nein;Unbekannt;1;;0;Unbekannt
432150719;;3;jun;166;70300352;35;w;Technischer Beruf;single;Studium;nein;914;nein;nein;Unbekannt;1;;0;Unbekannt
432146839;;20;may;423;70300815;34;m;Verwaltung;verheiratet;Abitur;nein;1689;nein;nein;Unbekannt;1;;0;Unbekannt
432170270;;28;jan;146;70302749;58;m;Management;verheiratet;Studium;nein;1271;ja;nein;Handy;1;;0;Unbekannt
432163396;;14;aug;148;70305370;56;m;Rentner;verheiratet;Studium;nein;811;nein;nein;Handy;19;;0;Unbekannt
432185049;;18;jan;309;70307430;63;m;Hausfrau;verheiratet;Studium;nein;1528;nein;nein;Handy;2;95;3;Erfolg
432149187;;28;may;184;70312415;27;m;Dienstleistung;single;Abitur;nein;9636;ja;nein;Unbekannt;2;;0;Unbekannt
432148865;;27;may;157;70312443;34;w;Arbeiter;verheiratet;Abitur;nein;1412;ja;ja;Unbekannt;2;;0;Unbekannt
432177752;;7;may;122;70313727;36;m;Arbeiter;verheiratet;Abitur;nein;2095;ja;nein;Handy;2;;0;Unbekannt
432187075;;8;sep;149;70314459;46;m;Verwaltung;verheiratet;Abitur;nein;0;ja;nein;Handy;2;187;1;Kein Erfolg
432187156;;16;sep;225;70315264;49;w;Technischer Beruf;verheiratet;Studium;nein;1071;nein;nein;Handy;1;91;1;Erfolg
432144247;;9;may;1461;70316318;35;w;Management;single;Studium;nein;-202;ja;nein;Unbekannt;2;;0;Unbekannt
432167308;;18;nov;233;70316716;35;w;Technischer Beruf;verheiratet;Abitur;nein;222;ja;nein;Handy;1;190;6;Kein Erfolg
432166587;;17;nov;74;70317408;52;w;Verwaltung;verheiratet;Abitur;nein;1274;ja;nein;Handy;1;;0;Unbekannt
432151580;;5;jun;97;70318712;39;w;Arbeiter;single;Unbekannt;nein;3583;nein;nein;Unbekannt;2;;0;Unbekannt
432186661;;28;jul;106;70318954;24;w;Student;single;Abitur;nein;822;nein;nein;Handy;2;;0;Unbekannt
432152214;;9;jun;173;70324426;37;m;Arbeiter;verheiratet;Real-/Hauptschule;nein;1021;nein;nein;Unbekannt;1;;0;Unbekannt
432172735;;5;feb;148;70325923;29;m;Selbständig;verheiratet;Studium;nein;476;nein;ja;Handy;1;8;2;Sonstiges
432155343;;7;jul;78;70326415;58;m;Rentner;single;Abitur;nein;282;nein;ja;Handy;1;;0;Unbekannt
432180568;;15;may;180;70329205;44;m;Arbeiter;verheiratet;Real-/Hauptschule;nein;362;ja;nein;Handy;1;;0;Unbekannt
432171222;;30;jan;82;70330593;42;w;Arbeiter;verheiratet;Abitur;nein;0;ja;nein;Handy;2;;0;Unbekannt
432173259;;9;feb;138;70333312;48;w;Management;single;Unbekannt;nein;1009;ja;nein;Handy;5;256;1;Sonstiges
432164742;;22;aug;944;70336953;32;m;Management;single;Studium;nein;334;nein;nein;Handy;14;;0;Unbekannt
432159645;;28;jul;201;70338025;26;m;Dienstleistung;verheiratet;Abitur;nein;4;ja;nein;Handy;2;;0;Unbekannt
432182967;;4;aug;138;70339551;57;w;Gründer;verheiratet;Abitur;nein;666;nein;nein;Handy;1;;0;Unbekannt
432147283;;21;may;158;70340307;37;m;Arbeiter;single;Abitur;nein;2032;ja;nein;Unbekannt;2;;0;Unbekannt
432177057;;5;may;275;70341235;30;m;Arbeiter;single;Abitur;nein;-390;ja;nein;Handy;1;;0;Unbekannt
432172279;;4;feb;156;70343082;45;m;Verwaltung;verheiratet;Abitur;nein;985;ja;nein;Festnetz;1;267;1;Kein Erfolg
432143040;;6;may;118;70346111;39;m;Dienstleistung;verheiratet;Abitur;nein;1205;ja;nein;Unbekannt;2;;0;Unbekannt
432158151;;21;jul;381;70350080;54;m;Management;verheiratet;Studium;nein;3795;ja;ja;Handy;1;;0;Unbekannt
432170840;;29;jan;706;70353399;26;m;Technischer Beruf;single;Abitur;nein;252;nein;nein;Handy;2;;0;Unbekannt
432163850;;19;aug;78;70362200;37;m;Management;verheiratet;Studium;nein;115;nein;nein;Handy;2;;0;Unbekannt
432163807;;18;aug;285;70362914;49;w;Dienstleistung;verheiratet;Studium;nein;306;ja;nein;Handy;7;;0;Unbekannt
432179258;;12;may;112;70363185;43;m;Arbeiter;verheiratet;Unbekannt;nein;245;ja;ja;Handy;4;369;2;Sonstiges
432177722;;7;may;160;70364468;30;m;Arbeiter;verheiratet;Abitur;nein;-109;ja;ja;Handy;4;;0;Unbekannt
432173672;;12;mar;2330;70365293;44;w;Management;verheiratet;Studium;nein;423;nein;nein;Handy;5;;0;Unbekannt
432187368;;14;oct;183;70365533;37;m;Management;verheiratet;Abitur;nein;209;nein;nein;Handy;3;528;7;Unbekannt
432161265;;4;aug;295;70368042;39;m;Management;verheiratet;Abitur;nein;643;ja;nein;Handy;1;;0;Unbekannt
432181861;;25;may;166;70370298;31;w;Technischer Beruf;single;Abitur;nein;863;ja;nein;Handy;3;111;6;Kein Erfolg
432173591;;3;mar;152;70370301;49;w;Technischer Beruf;verheiratet;Studium;nein;523;ja;nein;Handy;2;;0;Unbekannt
432170500;;29;jan;150;70372594;36;w;Technischer Beruf;verheiratet;Studium;nein;-290;ja;ja;Handy;1;189;3;Kein Erfolg
432148767;;27;may;92;70375863;29;w;Management;single;Abitur;nein;0;ja;ja;Unbekannt;2;;0;Unbekannt
432176277;;30;apr;1277;70378840;54;w;Verwaltung;geschieden;Abitur;nein;1693;nein;nein;Handy;1;87;2;Sonstiges
432150444;;2;jun;122;70382845;33;m;Arbeiter;verheiratet;Abitur;nein;395;ja;nein;Unbekannt;1;;0;Unbekannt
432158450;;22;jul;242;70392676;26;w;Verwaltung;single;Abitur;nein;321;ja;nein;Handy;7;;0;Unbekannt
432181846;;25;may;87;70395487;46;w;Unbekannt;verheiratet;Real-/Hauptschule;nein;0;nein;nein;Festnetz;2;;0;Unbekannt
432165559;;27;aug;199;70396062;46;m;Arbeiter;verheiratet;Abitur;nein;836;nein;nein;Handy;4;;0;Unbekannt
432163829;;19;aug;607;70396895;48;m;Arbeiter;verheiratet;Abitur;nein;2214;nein;nein;Handy;7;;0;Unbekannt
432155828;;9;jul;147;70398515;28;w;Dienstleistung;single;Abitur;nein;1950;nein;nein;Handy;1;;0;Unbekannt
432162214;;8;aug;112;70402442;30;m;Management;verheiratet;Studium;nein;105;nein;nein;Handy;2;;0;Unbekannt
432172882;;5;feb;95;70402527;39;w;Technischer Beruf;single;Abitur;nein;0;ja;ja;Handy;4;;0;Unbekannt
432149401;;28;may;267;70402671;32;w;Technischer Beruf;single;Abitur;nein;1210;ja;ja;Unbekannt;4;;0;Unbekannt
432173021;;6;feb;121;70406877;37;m;Technischer Beruf;verheiratet;Abitur;nein;-254;ja;ja;Handy;3;254;2;Kein Erfolg
432179011;;12;may;179;70409646;43;w;Arbeiter;verheiratet;Abitur;nein;1324;ja;nein;Festnetz;5;;0;Unbekannt
432151246;;4;jun;60;70410329;35;w;Arbeiter;verheiratet;Real-/Hauptschule;nein;162;ja;nein;Unbekannt;4;;0;Unbekannt
432147388;;21;may;572;70411910;33;w;Management;single;Studium;nein;541;ja;ja;Unbekannt;1;;0;Unbekannt
432153199;;17;jun;134;70412256;39;w;Selbständig;geschieden;Studium;nein;1415;nein;nein;Unbekannt;1;;0;Unbekannt
