Stammnummer;Zielvariable;Tag;Monat;Dauer;Anruf-ID;Alter;Geschlecht;Art der Anstellung;Familienstand;Schulabschluß;Ausfall Kredit;Kontostand;Haus;Kredit;Kontaktart;Anzahl der Ansprachen;Tage seit letzter Kampagne;Anzahl Kontakte letzte Kampagne;Ergebnis letzte Kampagne
432158781;nein;23;jul;158;456072;46;w;Technischer Beruf;verheiratet;Abitur;nein;475;nein;ja;Handy;2;;0;Unbekannt
432144992;nein;13;may;73;457799;32;w;Arbeiter;single;Abitur;nein;338;ja;nein;Unbekannt;3;;0;Unbekannt
432180121;nein;14;may;87;459371;30;w;Arbeiter;single;Abitur;nein;-177;ja;nein;Handy;1;345;2;Sonstiges
432149673;nein;29;may;245;464279;40;w;Arbeiter;verheiratet;Abitur;nein;0;ja;ja;Unbekannt;3;;0;Unbekannt
432171713;nein;2;feb;440;464333;37;w;Technischer Beruf;verheiratet;Studium;nein;0;ja;nein;Handy;2;;0;Unbekannt
432150943;nein;3;jun;372;464863;34;m;Management;verheiratet;Studium;nein;912;ja;nein;Unbekannt;1;;0;Unbekannt
432156863;nein;15;jul;335;468247;59;w;Hausfrau;verheiratet;Real-/Hauptschule;nein;37;nein;ja;Handy;2;;0;Unbekannt
432163823;nein;19;aug;139;470094;46;w;Unbekannt;verheiratet;Abitur;nein;1482;nein;nein;Handy;3;;0;Unbekannt
432169304;nein;21;nov;151;470809;52;w;Verwaltung;geschieden;Abitur;nein;-402;ja;nein;Handy;1;;0;Unbekannt
432174429;nein;14;apr;115;471901;56;m;Technischer Beruf;verheiratet;Abitur;nein;3931;nein;nein;Handy;1;;0;Unbekannt
432166749;nein;17;nov;79;477008;32;m;Verwaltung;single;Abitur;nein;4344;ja;nein;Handy;2;118;3;Kein Erfolg
432158747;nein;23;jul;172;479535;36;w;Arbeitslos;verheiratet;Studium;nein;73;nein;nein;Handy;2;;0;Unbekannt
432185295;nein;8;feb;108;479688;36;m;Management;verheiratet;Studium;nein;1257;nein;nein;Handy;9;101;1;Sonstiges
432182669;nein;16;jun;95;481106;58;m;Management;verheiratet;Studium;nein;6711;nein;nein;Handy;3;;0;Unbekannt
432166166;nein;29;aug;59;484178;53;w;Verwaltung;verheiratet;Abitur;nein;578;nein;nein;Handy;2;;0;Unbekannt
432178676;nein;11;may;240;486282;36;w;Arbeiter;verheiratet;Abitur;nein;779;ja;nein;Handy;1;;0;Unbekannt
432157669;nein;18;jul;185;489686;34;m;Dienstleistung;verheiratet;Abitur;nein;-102;ja;nein;Handy;1;;0;Unbekannt
432179967;nein;14;may;287;490628;28;m;Verwaltung;verheiratet;Abitur;nein;84;ja;ja;Handy;1;;0;Unbekannt
432159983;nein;29;jul;188;492689;38;w;Technischer Beruf;single;Abitur;nein;4366;ja;nein;Handy;2;;0;Unbekannt
432151681;nein;6;jun;190;494469;41;m;Dienstleistung;verheiratet;Abitur;nein;-140;nein;ja;Unbekannt;1;;0;Unbekannt
432150529;nein;2;jun;466;499497;34;m;Arbeiter;verheiratet;Abitur;nein;8558;ja;nein;Unbekannt;2;;0;Unbekannt
432161594;nein;6;aug;182;500217;49;w;Arbeiter;verheiratet;Abitur;nein;739;ja;nein;Handy;2;;0;Unbekannt
432184278;ja;22;oct;249;503068;33;m;Verwaltung;verheiratet;Studium;nein;79;ja;nein;Handy;2;335;2;Kein Erfolg
432144444;nein;12;may;145;506522;27;w;Management;single;Studium;nein;541;ja;nein;Unbekannt;1;;0;Unbekannt
432144182;nein;9;may;73;509047;40;m;Technischer Beruf;single;Abitur;nein;360;ja;nein;Unbekannt;1;;0;Unbekannt
432158342;nein;22;jul;115;510169;29;m;Arbeiter;verheiratet;Abitur;nein;3;nein;nein;Handy;1;;0;Unbekannt
432146583;nein;19;may;183;512244;40;m;Dienstleistung;single;Abitur;nein;464;ja;ja;Unbekannt;7;;0;Unbekannt
432144972;nein;13;may;119;513452;43;m;Arbeiter;verheiratet;Real-/Hauptschule;nein;17;ja;nein;Unbekannt;10;;0;Unbekannt
432180284;nein;14;may;151;513607;47;m;Verwaltung;verheiratet;Abitur;nein;1863;ja;ja;Handy;4;;0;Unbekannt
432152492;nein;11;jun;886;513814;46;w;Dienstleistung;verheiratet;Abitur;nein;379;nein;nein;Unbekannt;2;;0;Unbekannt
432179852;nein;13;may;119;517612;30;w;Technischer Beruf;single;Studium;nein;106;ja;nein;Handy;3;;0;Unbekannt
432176120;nein;23;apr;477;522081;52;w;Management;verheiratet;Abitur;nein;5193;nein;nein;Handy;2;;0;Unbekannt
432155259;nein;7;jul;281;525324;39;w;Verwaltung;geschieden;Abitur;nein;1;nein;ja;Handy;1;;0;Unbekannt
432185206;ja;3;feb;892;525457;78;w;Rentner;verheiratet;Unbekannt;nein;4807;nein;nein;Festnetz;2;104;4;Erfolg
432146017;nein;16;may;137;527349;32;m;Verwaltung;verheiratet;Abitur;nein;0;nein;nein;Unbekannt;1;;0;Unbekannt
432157070;nein;15;jul;216;529217;31;w;Management;geschieden;Abitur;nein;0;ja;nein;Handy;7;;0;Unbekannt
432176413;ja;30;apr;352;541129;33;m;Student;single;Unbekannt;nein;1170;nein;nein;Handy;1;;0;Unbekannt
432174371;nein;14;apr;427;541422;41;w;Management;verheiratet;Studium;nein;-456;nein;nein;Handy;4;144;1;Kein Erfolg
432153453;nein;18;jun;295;543338;37;w;Dienstleistung;single;Abitur;nein;2657;ja;nein;Unbekannt;1;;0;Unbekannt
432180052;nein;14;may;159;543855;34;w;Management;verheiratet;Studium;nein;902;ja;nein;Handy;1;367;2;Sonstiges
432173549;nein;2;mar;169;544313;33;w;Technischer Beruf;verheiratet;Abitur;nein;218;ja;ja;Festnetz;4;;0;Unbekannt
432177555;nein;7;may;201;550492;40;m;Arbeiter;single;Abitur;nein;322;ja;nein;Handy;1;;0;Unbekannt
432183149;nein;11;aug;88;552191;20;w;Student;single;Abitur;nein;130;nein;nein;Festnetz;1;99;3;Kein Erfolg
432163575;nein;18;aug;180;554284;37;w;Management;verheiratet;Studium;nein;984;ja;nein;Handy;4;;0;Unbekannt
432144480;nein;12;may;49;556790;26;w;Arbeiter;verheiratet;Abitur;nein;288;ja;nein;Unbekannt;2;;0;Unbekannt
432173383;nein;11;feb;56;556904;28;m;Verwaltung;verheiratet;Studium;nein;174;ja;ja;Handy;1;184;2;Kein Erfolg
432173245;nein;9;feb;175;558295;32;m;Selbständig;single;Abitur;nein;360;ja;nein;Handy;3;259;4;Kein Erfolg
432153084;nein;16;jun;154;559164;42;w;Management;verheiratet;Abitur;nein;2580;ja;nein;Unbekannt;3;;0;Unbekannt
432179175;nein;12;may;328;559420;37;m;Management;verheiratet;Studium;nein;1949;ja;nein;Handy;2;;0;Unbekannt
432182006;ja;27;may;189;559972;30;w;Verwaltung;single;Abitur;nein;983;ja;nein;Handy;2;;0;Unbekannt
432145857;nein;15;may;73;561491;30;w;Management;single;Studium;nein;78;ja;nein;Unbekannt;2;;0;Unbekannt
432158807;nein;23;jul;58;562125;51;w;Management;verheiratet;Studium;nein;0;ja;nein;Handy;2;;0;Unbekannt
432142867;nein;6;may;269;563018;46;w;Management;single;Unbekannt;nein;1527;ja;nein;Unbekannt;1;;0;Unbekannt
432157172;nein;16;jul;303;563576;58;m;Arbeiter;verheiratet;Unbekannt;nein;2516;ja;nein;Handy;1;;0;Unbekannt
432181634;nein;18;may;10;564134;27;w;Technischer Beruf;verheiratet;Studium;nein;176;ja;nein;Handy;2;350;7;Sonstiges
432156928;nein;15;jul;60;564458;43;m;Verwaltung;verheiratet;Abitur;nein;59;ja;nein;Handy;3;;0;Unbekannt
432176917;nein;5;may;29;571101;46;w;Verwaltung;verheiratet;Abitur;nein;517;ja;nein;Handy;3;;0;Unbekannt
432176452;ja;30;apr;175;576698;35;w;Management;single;Studium;nein;1162;nein;nein;Handy;1;;0;Unbekannt
432152996;nein;16;jun;294;583924;42;w;Arbeiter;single;Real-/Hauptschule;nein;50;nein;nein;Unbekannt;3;;0;Unbekannt
432167540;nein;18;nov;97;584831;57;m;Management;verheiratet;Studium;nein;1357;ja;ja;Handy;2;;0;Unbekannt
432157947;nein;21;jul;91;586007;42;m;Arbeiter;verheiratet;Abitur;nein;0;nein;nein;Handy;2;;0;Unbekannt
432179560;nein;13;may;228;586777;31;w;Verwaltung;single;Abitur;nein;387;ja;nein;Handy;2;370;1;Kein Erfolg
432186463;nein;9;jul;119;588283;36;m;Technischer Beruf;single;Abitur;nein;966;nein;nein;Handy;9;367;4;Sonstiges
432176017;nein;20;apr;106;590383;32;w;Management;verheiratet;Studium;nein;268;ja;ja;Handy;3;;0;Unbekannt
432151178;nein;4;jun;219;597518;30;m;Technischer Beruf;verheiratet;Studium;nein;88;nein;nein;Unbekannt;1;;0;Unbekannt
432163032;nein;12;aug;112;598950;44;m;Management;verheiratet;Abitur;nein;781;ja;nein;Handy;5;;0;Unbekannt
432148821;nein;27;may;580;600592;28;m;Arbeiter;single;Unbekannt;nein;913;ja;nein;Unbekannt;2;;0;Unbekannt
432150543;nein;2;jun;91;603775;57;w;Rentner;verheiratet;Abitur;nein;12917;ja;nein;Unbekannt;3;;0;Unbekannt
432180048;nein;14;may;877;604675;50;m;Arbeiter;verheiratet;Abitur;nein;-581;ja;nein;Handy;2;345;5;Kein Erfolg
432144862;nein;13;may;355;604901;36;w;Management;verheiratet;Studium;nein;125;ja;nein;Unbekannt;1;;0;Unbekannt
432175639;nein;20;apr;40;607021;34;m;Gründer;single;Abitur;nein;318;ja;nein;Handy;1;150;2;Kein Erfolg
432142385;nein;5;may;577;610544;36;m;Verwaltung;geschieden;Abitur;nein;506;ja;nein;Unbekannt;1;;0;Unbekannt
432159080;ja;24;jul;709;613322;25;w;Technischer Beruf;single;Abitur;nein;4718;nein;nein;Handy;1;;0;Unbekannt
432161948;nein;7;aug;84;613454;45;w;Arbeiter;verheiratet;Abitur;nein;1583;ja;nein;Handy;7;;0;Unbekannt
432162002;nein;7;aug;108;619657;61;w;Hausfrau;verheiratet;Studium;nein;746;nein;nein;Handy;4;;0;Unbekannt
432158282;nein;22;jul;58;619960;36;m;Arbeiter;verheiratet;Abitur;nein;420;ja;nein;Handy;1;;0;Unbekannt
432160885;nein;31;jul;109;619990;46;m;Management;verheiratet;Studium;nein;466;ja;nein;Handy;8;;0;Unbekannt
432167918;nein;19;nov;770;621584;32;m;Dienstleistung;verheiratet;Abitur;nein;1082;ja;nein;Handy;1;;0;Unbekannt
432161098;nein;31;jul;214;627578;43;m;Verwaltung;verheiratet;Abitur;nein;5048;nein;nein;Festnetz;3;;0;Unbekannt
432152658;nein;12;jun;91;630482;47;m;Dienstleistung;verheiratet;Abitur;nein;440;ja;nein;Unbekannt;1;;0;Unbekannt
432169009;nein;20;nov;154;635513;43;w;Management;geschieden;Studium;nein;0;nein;nein;Handy;2;;0;Unbekannt
432167011;nein;17;nov;222;638539;31;m;Arbeiter;verheiratet;Abitur;nein;1354;ja;ja;Handy;2;;0;Unbekannt
432150665;nein;2;jun;75;640302;55;w;Arbeitslos;verheiratet;Abitur;ja;1108;ja;ja;Unbekannt;4;;0;Unbekannt
432150781;nein;3;jun;157;648989;48;m;Dienstleistung;verheiratet;Abitur;nein;2877;ja;nein;Unbekannt;1;;0;Unbekannt
432171167;nein;30;jan;77;649588;26;m;Verwaltung;single;Abitur;nein;802;nein;nein;Handy;1;2;2;Sonstiges
432183041;nein;7;aug;58;650141;47;w;Hausfrau;verheiratet;Real-/Hauptschule;nein;201;ja;nein;Handy;2;382;1;Kein Erfolg
432180113;nein;14;may;24;653073;36;w;Management;verheiratet;Abitur;nein;1825;ja;nein;Handy;1;346;1;Kein Erfolg
432175975;nein;20;apr;104;655682;34;w;Dienstleistung;verheiratet;Abitur;nein;409;ja;nein;Handy;4;;0;Unbekannt
432183563;ja;21;aug;374;655963;47;m;Management;verheiratet;Studium;nein;0;nein;ja;Handy;1;;0;Unbekannt
432148999;nein;28;may;247;659432;31;m;Verwaltung;single;Abitur;nein;162;ja;nein;Unbekannt;1;;0;Unbekannt
432161309;nein;4;aug;328;659603;38;w;Dienstleistung;verheiratet;Studium;nein;658;nein;nein;Handy;2;;0;Unbekannt
432148910;nein;27;may;141;663645;44;w;Arbeiter;single;Abitur;nein;-435;ja;nein;Unbekannt;2;;0;Unbekannt
432152421;nein;11;jun;453;665701;59;w;Rentner;verheiratet;Real-/Hauptschule;nein;1930;nein;nein;Unbekannt;1;;0;Unbekannt
432180098;ja;14;may;1075;671499;29;w;Management;verheiratet;Abitur;nein;231;nein;nein;Handy;1;14;1;Kein Erfolg
432160428;ja;30;jul;458;673252;54;m;Technischer Beruf;verheiratet;Abitur;nein;114;nein;nein;Handy;3;;0;Unbekannt
432152379;nein;9;jun;44;673959;41;w;Management;verheiratet;Studium;nein;36;nein;nein;Unbekannt;4;;0;Unbekannt
432181306;nein;18;may;128;676095;28;w;Dienstleistung;single;Abitur;nein;290;ja;nein;Handy;1;;0;Unbekannt
432186680;nein;29;jul;1697;678528;57;m;Arbeitslos;geschieden;Abitur;nein;1088;nein;nein;Handy;1;;0;Unbekannt
432170658;nein;29;jan;114;678857;34;w;Gründer;single;Studium;nein;-185;nein;nein;Handy;1;;0;Unbekannt
432179929;nein;14;may;254;679300;43;w;Management;verheiratet;Studium;nein;1712;ja;nein;Handy;11;;0;Unbekannt
432177732;nein;7;may;102;680045;40;m;Arbeiter;verheiratet;Real-/Hauptschule;nein;32;ja;nein;Handy;1;;0;Unbekannt
432142999;nein;6;may;312;680691;44;w;Selbständig;geschieden;Studium;nein;4;ja;nein;Unbekannt;3;;0;Unbekannt
432151122;nein;4;jun;361;681492;25;w;Dienstleistung;single;Abitur;nein;556;ja;ja;Unbekannt;1;;0;Unbekannt
432142957;nein;6;may;65;683479;29;w;Technischer Beruf;single;Studium;nein;405;ja;nein;Unbekannt;1;;0;Unbekannt
432162536;nein;11;aug;119;683928;31;m;Management;single;Studium;nein;15;nein;nein;Handy;2;;0;Unbekannt
432187445;nein;25;oct;189;685412;44;w;Technischer Beruf;single;Unbekannt;nein;11115;nein;nein;Handy;1;185;4;Erfolg
432157308;ja;16;jul;1656;685440;35;m;Management;verheiratet;Studium;nein;36;nein;ja;Handy;5;;0;Unbekannt
432147226;nein;21;may;85;694035;31;m;Management;verheiratet;Studium;nein;1343;ja;ja;Unbekannt;1;;0;Unbekannt
432168740;ja;20;nov;871;698432;45;w;Gründer;verheiratet;Studium;nein;20138;ja;nein;Handy;5;;0;Unbekannt
432169775;nein;21;nov;188;704826;41;m;Management;verheiratet;Real-/Hauptschule;nein;102;ja;ja;Handy;1;;0;Unbekannt
432179150;nein;12;may;107;705309;37;w;Dienstleistung;verheiratet;Abitur;nein;335;ja;nein;Handy;2;368;2;Kein Erfolg
432168886;nein;20;nov;195;705499;55;m;Verwaltung;verheiratet;Abitur;nein;1102;ja;nein;Handy;1;189;2;Kein Erfolg
432172370;nein;4;feb;131;706523;52;w;Selbständig;verheiratet;Real-/Hauptschule;nein;314;ja;nein;Handy;2;;0;Unbekannt
432170077;nein;28;jan;260;708705;40;m;Management;verheiratet;Studium;nein;378;ja;ja;Handy;1;268;2;Kein Erfolg
432169961;nein;21;nov;337;708999;33;w;Arbeiter;verheiratet;Real-/Hauptschule;nein;1903;ja;nein;Handy;2;182;3;Kein Erfolg
432172174;nein;4;feb;199;709684;37;w;Management;verheiratet;Studium;nein;0;ja;nein;Handy;1;;0;Unbekannt
432157000;nein;15;jul;94;710401;33;m;Student;single;Studium;nein;71;nein;nein;Handy;4;;0;Unbekannt
432181952;ja;26;may;390;719617;25;m;Student;single;Studium;nein;326;nein;nein;Handy;1;;0;Unbekannt
432173680;ja;12;mar;139;722287;58;w;Selbständig;verheiratet;Studium;nein;5810;nein;nein;Handy;1;;0;Unbekannt
432166023;nein;28;aug;13;731254;31;m;Management;verheiratet;Studium;nein;459;nein;nein;Handy;14;;0;Unbekannt
432145389;nein;14;may;229;732591;49;w;Technischer Beruf;verheiratet;Abitur;nein;6050;ja;nein;Unbekannt;2;;0;Unbekannt
432153620;nein;18;jun;257;732850;37;m;Arbeiter;verheiratet;Abitur;nein;523;nein;nein;Unbekannt;2;;0;Unbekannt
432178946;ja;12;may;690;735996;37;w;Arbeiter;verheiratet;Real-/Hauptschule;nein;-106;ja;ja;Handy;1;;0;Unbekannt
432183167;ja;11;aug;315;738825;39;w;Management;single;Studium;nein;3840;ja;nein;Handy;2;;0;Unbekannt
432171509;nein;2;feb;136;738995;59;w;Arbeiter;verheiratet;Abitur;nein;410;ja;nein;Handy;1;;0;Unbekannt
432152424;nein;11;jun;29;739063;53;w;Selbständig;verheiratet;Studium;nein;1128;nein;nein;Unbekannt;1;;0;Unbekannt
432175597;nein;20;apr;185;743097;41;w;Verwaltung;verheiratet;Abitur;nein;67;nein;nein;Handy;2;150;2;Kein Erfolg
432144673;nein;13;may;181;745431;26;m;Verwaltung;geschieden;Abitur;ja;-3;ja;nein;Unbekannt;5;;0;Unbekannt
432179037;nein;12;may;179;746730;56;w;Arbeiter;verheiratet;Real-/Hauptschule;nein;351;ja;nein;Festnetz;4;;0;Unbekannt
432152848;nein;16;jun;109;749181;34;m;Dienstleistung;verheiratet;Abitur;nein;-62;ja;nein;Unbekannt;3;;0;Unbekannt
432154933;nein;3;jul;194;749428;30;w;Gründer;verheiratet;Studium;nein;-130;ja;ja;Unbekannt;2;;0;Unbekannt
432183330;nein;13;aug;160;756999;34;m;Management;verheiratet;Studium;nein;39;nein;nein;Handy;1;;0;Unbekannt
432153188;nein;17;jun;94;757004;49;m;Rentner;single;Real-/Hauptschule;nein;25824;nein;nein;Unbekannt;1;;0;Unbekannt
432181148;nein;18;may;16;758832;33;w;Dienstleistung;verheiratet;Abitur;nein;2533;ja;nein;Handy;6;180;2;Sonstiges
432173068;nein;6;feb;154;762248;34;m;Technischer Beruf;single;Abitur;nein;347;ja;nein;Handy;2;197;6;Kein Erfolg
432169573;nein;21;nov;180;762619;35;w;Management;verheiratet;Studium;ja;32;ja;nein;Handy;1;;0;Unbekannt
432143472;nein;7;may;130;762822;56;m;Dienstleistung;verheiratet;Real-/Hauptschule;nein;219;ja;nein;Unbekannt;4;;0;Unbekannt
432173793;ja;30;mar;1081;765599;27;m;Management;single;Studium;nein;831;nein;nein;Handy;2;;0;Unbekannt
432169850;nein;21;nov;61;766886;52;w;Arbeiter;verheiratet;Real-/Hauptschule;nein;4793;ja;nein;Festnetz;3;168;2;Kein Erfolg
432184144;nein;14;oct;146;768681;46;w;Management;verheiratet;Studium;nein;37378;ja;nein;Handy;1;518;1;Kein Erfolg
432179515;nein;13;may;272;772372;35;m;Arbeiter;single;Unbekannt;nein;88;nein;nein;Handy;2;;0;Unbekannt
432179356;nein;13;may;129;774423;47;m;Arbeiter;verheiratet;Real-/Hauptschule;nein;1112;ja;nein;Handy;1;;0;Unbekannt
432185894;ja;26;apr;328;775811;29;m;Management;single;Studium;nein;1445;nein;nein;Handy;2;143;2;Erfolg
432183738;ja;1;sep;82;782149;27;m;Verwaltung;verheiratet;Abitur;nein;1596;nein;nein;Handy;1;;0;Unbekannt
432157068;nein;15;jul;209;782952;54;m;Gründer;verheiratet;Abitur;nein;0;nein;ja;Handy;4;;0;Unbekannt
432147269;nein;21;may;229;783412;31;m;Arbeiter;verheiratet;Abitur;nein;932;ja;nein;Unbekannt;2;;0;Unbekannt
432185404;nein;18;feb;276;787158;50;w;Verwaltung;verheiratet;Abitur;nein;5361;nein;nein;Handy;3;195;1;Kein Erfolg
432163987;nein;19;aug;191;789644;52;w;Selbständig;verheiratet;Studium;nein;605;nein;nein;Handy;4;;0;Unbekannt
432151340;nein;5;jun;636;791787;38;w;Management;verheiratet;Abitur;nein;1574;nein;nein;Unbekannt;1;;0;Unbekannt
432169327;nein;21;nov;63;797630;44;m;Gründer;verheiratet;Studium;nein;-1;nein;ja;Handy;2;;0;Unbekannt
432150519;nein;2;jun;50;800513;38;m;Arbeiter;single;Abitur;nein;577;ja;nein;Unbekannt;2;;0;Unbekannt
432166670;nein;17;nov;483;803908;45;m;Technischer Beruf;verheiratet;Abitur;nein;1415;ja;nein;Handy;1;116;1;Kein Erfolg
432153359;nein;17;jun;89;805368;54;w;Technischer Beruf;single;Abitur;nein;770;nein;nein;Unbekannt;2;;0;Unbekannt
432180734;nein;15;may;358;805763;34;w;Arbeiter;verheiratet;Abitur;nein;2994;ja;nein;Handy;1;176;1;Kein Erfolg
432170122;nein;28;jan;451;806699;29;m;Management;verheiratet;Studium;nein;451;nein;nein;Handy;1;;0;Unbekannt
432167675;ja;18;nov;482;807398;32;w;Selbständig;single;Studium;nein;386;ja;nein;Handy;1;;0;Unbekannt
432167752;nein;18;nov;158;807430;42;m;Arbeiter;verheiratet;Abitur;nein;1540;ja;ja;Handy;1;;0;Unbekannt
432182170;ja;1;jun;1144;808258;52;m;Verwaltung;single;Abitur;nein;-528;ja;ja;Handy;2;;0;Unbekannt
432180945;nein;15;may;122;816943;58;m;Arbeiter;verheiratet;Abitur;nein;238;nein;nein;Handy;8;;0;Unbekannt
432179490;nein;13;may;119;817874;45;w;Gründer;verheiratet;Real-/Hauptschule;nein;58;ja;nein;Festnetz;3;371;3;Kein Erfolg
432142871;nein;6;may;267;820056;53;m;Rentner;verheiratet;Real-/Hauptschule;nein;136;ja;nein;Unbekannt;2;;0;Unbekannt
432152085;nein;9;jun;464;841157;45;m;Technischer Beruf;verheiratet;Studium;nein;1780;nein;nein;Unbekannt;1;;0;Unbekannt
432171364;nein;2;feb;267;842077;51;w;Technischer Beruf;geschieden;Studium;nein;3962;ja;nein;Handy;1;;0;Unbekannt
432157799;nein;18;jul;215;844507;39;w;Management;verheiratet;Real-/Hauptschule;nein;738;ja;ja;Handy;3;;0;Unbekannt
432149724;nein;29;may;119;845417;49;m;Management;verheiratet;Studium;nein;-151;ja;nein;Unbekannt;2;;0;Unbekannt
432178101;nein;8;may;268;846163;37;w;Technischer Beruf;geschieden;Abitur;nein;262;ja;nein;Handy;1;281;4;Sonstiges
432182758;ja;2;jul;356;849608;32;w;Dienstleistung;single;Abitur;nein;2881;nein;nein;Handy;1;;0;Unbekannt
432161234;nein;4;aug;272;850847;55;m;Selbständig;verheiratet;Abitur;nein;4493;nein;nein;Handy;1;;0;Unbekannt
432145191;nein;14;may;127;851849;40;w;Technischer Beruf;verheiratet;Abitur;nein;503;ja;nein;Unbekannt;3;;0;Unbekannt
432153924;nein;19;jun;385;853488;43;w;Unbekannt;verheiratet;Studium;nein;1937;nein;nein;Unbekannt;1;;0;Unbekannt
432151679;nein;6;jun;90;859677;51;w;Management;verheiratet;Studium;nein;12;nein;nein;Unbekannt;4;;0;Unbekannt
432178334;nein;8;may;546;864613;41;w;Arbeiter;verheiratet;Abitur;nein;211;ja;nein;Festnetz;3;368;4;Kein Erfolg
432180506;nein;15;may;144;866537;47;w;Arbeiter;geschieden;Abitur;nein;1480;ja;nein;Handy;1;365;1;Kein Erfolg
432179204;nein;12;may;143;868163;54;w;Rentner;verheiratet;Real-/Hauptschule;nein;-58;nein;nein;Handy;4;;0;Unbekannt
432152781;nein;12;jun;67;868574;46;m;Management;single;Studium;nein;2223;nein;nein;Unbekannt;3;;0;Unbekannt
432175203;nein;17;apr;127;870904;37;w;Arbeiter;verheiratet;Abitur;nein;982;ja;nein;Handy;1;282;2;Kein Erfolg
432155998;nein;9;jul;243;871617;50;w;Management;verheiratet;Studium;nein;0;nein;nein;Handy;5;;0;Unbekannt
432143031;nein;6;may;65;874051;42;w;Management;verheiratet;Studium;nein;0;ja;nein;Unbekannt;3;;0;Unbekannt
432162489;nein;11;aug;565;874062;31;w;Management;single;Studium;nein;319;ja;nein;Handy;2;;0;Unbekannt
432186400;nein;1;jul;12;874272;29;m;Dienstleistung;single;Abitur;nein;0;nein;nein;Unbekannt;1;514;3;Kein Erfolg
432169527;nein;21;nov;202;876385;37;m;Management;verheiratet;Studium;nein;489;ja;nein;Handy;1;106;5;Kein Erfolg
432152264;nein;9;jun;245;876594;60;w;Rentner;verheiratet;Studium;nein;2261;nein;nein;Unbekannt;1;;0;Unbekannt
432165721;nein;27;aug;231;878159;54;m;Selbständig;verheiratet;Unbekannt;nein;204;nein;nein;Handy;5;;0;Unbekannt
432154707;nein;27;jun;59;886244;47;m;Dienstleistung;verheiratet;Abitur;nein;1160;ja;nein;Unbekannt;4;;0;Unbekannt
432176214;ja;30;apr;523;888221;46;m;Selbständig;single;Abitur;nein;526;nein;nein;Handy;1;87;2;Sonstiges
432183022;nein;6;aug;789;890149;38;m;Student;single;Unbekannt;nein;64;nein;nein;Handy;1;;0;Unbekannt
432187124;nein;14;sep;706;890819;62;w;Verwaltung;verheiratet;Abitur;nein;4608;nein;nein;Handy;1;186;1;Erfolg
432153700;nein;19;jun;47;894596;58;m;Arbeiter;verheiratet;Abitur;nein;1826;ja;nein;Unbekannt;3;;0;Unbekannt
432156848;nein;14;jul;72;896641;44;m;Management;verheiratet;Studium;nein;58;ja;nein;Handy;3;;0;Unbekannt
432147928;nein;23;may;188;900936;32;w;Verwaltung;verheiratet;Abitur;nein;506;ja;nein;Unbekannt;6;;0;Unbekannt
432171482;nein;2;feb;75;906832;31;w;Verwaltung;single;Studium;nein;5;nein;ja;Handy;1;206;1;Kein Erfolg
432187100;nein;9;sep;263;907587;40;w;Management;verheiratet;Studium;nein;4675;nein;nein;Handy;1;;0;Unbekannt
432150232;nein;30;may;110;909460;59;m;Verwaltung;verheiratet;Real-/Hauptschule;nein;2532;ja;nein;Unbekannt;6;;0;Unbekannt
432173422;ja;16;feb;138;912876;42;w;Management;geschieden;Unbekannt;nein;7702;nein;nein;Handy;2;;0;Unbekannt
432147618;nein;23;may;445;913349;37;m;Arbeiter;verheiratet;Real-/Hauptschule;nein;3517;ja;nein;Unbekannt;1;;0;Unbekannt
432156096;nein;10;jul;129;913987;34;w;Management;verheiratet;Studium;nein;0;ja;ja;Handy;1;;0;Unbekannt
432172839;nein;5;feb;425;917348;31;w;Management;verheiratet;Unbekannt;nein;68;ja;nein;Handy;2;189;27;Sonstiges
432153930;nein;19;jun;163;917352;38;w;Selbständig;geschieden;Abitur;nein;2674;ja;nein;Unbekannt;2;;0;Unbekannt
432171885;nein;3;feb;296;919937;58;m;Arbeiter;geschieden;Real-/Hauptschule;nein;835;nein;nein;Festnetz;1;;0;Unbekannt
432166041;nein;28;aug;140;924639;30;m;Technischer Beruf;verheiratet;Abitur;nein;42;nein;nein;Handy;3;;0;Unbekannt
432148144;nein;26;may;592;925695;31;w;Selbständig;single;Abitur;nein;360;ja;nein;Unbekannt;4;;0;Unbekannt
